category,weight,cost
clothing,30,1693.27
electronics,13,512.82
clothing,18,1046.08
electronics,4,149.48
clothing,24,1413.57
clothing,17,971.52
other,33,1888.67
other,33,1907.37
phone,1,16.03
electronics,13,473.8
other,15,946.5
other,35,1953.89
electronics,11,432.81
clothing,38,2220.83
shoes,5,444.85
shoes,1,105.9
clothing,7,460.33
other,32,1763.83
phone,3,45.67
other,13,803.41
appliances,4,276.64
laptop,10,160.52
electronics,4,173.25
shoes,3,259.18
clothing,18,1042.81
phone,3,41.19
clothing,16,888.09
electronics,8,288.76
clothing,37,2210.07
other,2,133.22
bag,2,141.49
electronics,14,509.82
other,30,1761.28
clothing,4,269.46
shoes,2,204.74
laptop,5,67.44
other,18,1031.56
clothing,23,1367.26
other,23,1363.97
shoes,4,429.32
shoes,5,522.72
other,3,206.09
other,34,1972.62
shoes,7,764.75
other,33,1978.35
perfume,5,474.63
books,5,193.58
appliances,6,412.35
electronics,15,542.28
shoes,2,186.7
laptop,2,27.22
shoes,8,641.3
laptop,2,29.07
appliances,1,58.34
laptop,6,82.98
other,5,331.34
books,2,93.75
other,7,487.68
shoes,6,631.3
shoes,9,880.48
shoes,5,475.28
clothing,2,137.57
bag,3,223.3
electronics,7,248.79
other,34,1913.86
other,18,1054.73
clothing,28,1542.95
clothing,19,1108.05
other,32,1859.66
clothing,17,992.79
electronics,7,303.06
other,8,555.65
phone,1,14.24
electronics,8,322.63
laptop,5,75.54
clothing,21,1190.87
other,4,274.1
shoes,5,528.53
clothing,2,132.12
other,9,623.75
other,25,1421.66
shoes,9,953.52
electronics,10,435.56
perfume,3,262.25
electronics,13,498.82
shoes,4,344.51
electronics,1,40.19
other,15,950.4
electronics,2,72.47
phone,2,28.03
electronics,15,579.95
shoes,10,970.77
electronics,5,198.47
other,37,2173.03
clothing,30,1685.99
clothing,34,1988.83
clothing,13,809.33
clothing,33,1920.13
other,19,1073.13
clothing,16,924.24
clothing,17,963.97
appliances,13,1014.81
phone,1,13.3
electronics,2,80.15
clothing,24,1325.51
electronics,15,584.35
phone,1,16.64
clothing,18,1014.98
clothing,30,1686.84
other,10,685.71
other,25,1437.56
phone,2,29.49
other,22,1289.89
clothing,9,627.77
other,10,692.86
clothing,5,337.89
phone,2,28.88
clothing,5,344.43
clothing,2,139.71
electronics,1,44.33
other,32,1914.96
clothing,26,1465.96
electronics,4,161.36
clothing,3,196.07
other,9,622.43
clothing,20,1179.3
other,28,1615.36
laptop,9,137.06
shoes,4,420.41
shoes,6,486.33
phone,3,42.97
other,9,628.71
other,28,1657.27
clothing,27,1612.52
clothing,21,1194.46
shoes,10,1032.79
electronics,10,410.74
other,10,666.62
other,6,402.1
electronics,14,544.84
phone,2,32.65
clothing,21,1222.43
electronics,3,111.24
other,9,601.73
shoes,10,823.24
other,35,2057.07
clothing,40,2257.59
electronics,14,536.3
shoes,1,93.49
clothing,13,817.47
clothing,23,1353.48
electronics,10,449.85
clothing,23,1362.46
electronics,12,432.98
clothing,22,1253.31
perfume,2,168.29
electronics,1,36.53
other,32,1791.02
other,32,1793.98
shoes,9,951.41
clothing,29,1683.79
phone,2,29.5
other,19,1102.23
appliances,12,877.75
clothing,31,1728.32
other,31,1801.03
other,18,1006.35
electronics,5,216.91
laptop,5,75.0
clothing,28,1628.0
other,4,266.04
clothing,1,65.44
other,35,2085.51
perfume,2,151.25
other,35,2073.62
other,30,1782.78
other,24,1422.78
phone,2,32.5
other,15,926.55
laptop,10,144.4
other,19,1092.0
shoes,7,678.15
clothing,7,455.74
clothing,2,132.81
perfume,3,269.9
clothing,11,695.49
perfume,3,267.56
phone,2,33.5
shoes,10,1099.68
other,6,412.32
laptop,2,31.71
electronics,10,446.09
perfume,2,142.55
clothing,17,1012.63
other,29,1610.76
electronics,7,292.72
bag,3,197.55
shoes,2,190.13
shoes,5,534.06
clothing,26,1531.69
laptop,5,69.21
clothing,4,263.98
electronics,4,167.13
shoes,10,879.62
other,39,2287.79
electronics,9,330.54
other,18,995.54
appliances,15,929.63
electronics,6,255.8
clothing,16,916.2
other,32,1837.18
electronics,5,222.65
electronics,12,421.85
other,20,1158.18
electronics,12,431.09
perfume,5,401.59
other,30,1736.73
shoes,2,189.76
clothing,13,803.79
shoes,8,728.18
shoes,5,507.55
shoes,3,243.26
other,7,459.51
electronics,3,106.02
perfume,3,223.3
appliances,6,488.38
clothing,14,861.98
other,9,595.32
other,7,481.09
other,18,996.6
shoes,5,544.99
books,3,150.51
shoes,7,570.0
other,24,1415.54
clothing,11,683.13
electronics,4,144.9
electronics,2,86.3
bag,3,199.64
clothing,9,587.71
shoes,3,301.69
electronics,10,399.22
clothing,31,1727.86
laptop,6,84.6
shoes,6,628.35
electronics,3,121.06
laptop,10,142.85
books,2,77.68
other,27,1518.34
other,18,1019.95
clothing,40,2375.23
clothing,17,998.63
clothing,15,949.79
phone,2,29.75
clothing,9,621.78
shoes,9,773.1
bag,5,332.64
other,38,2255.57
clothing,23,1365.13
clothing,1,67.56
clothing,1,69.82
other,11,687.45
clothing,13,837.02
perfume,3,226.55
bag,6,393.09
electronics,15,584.75
electronics,13,490.54
other,22,1282.81
clothing,32,1789.94
clothing,23,1266.13
other,8,529.59
bag,3,241.44
clothing,36,2156.52
electronics,4,141.91
clothing,30,1720.9
clothing,37,2056.12
books,1,49.74
other,14,897.52
phone,2,27.53
other,15,971.83
clothing,9,628.71
electronics,4,152.38
perfume,3,295.44
bag,6,510.06
other,22,1256.85
clothing,11,708.84
shoes,8,822.0
shoes,6,569.98
electronics,14,558.8
perfume,1,91.3
electronics,7,247.42
electronics,1,41.71
clothing,4,279.7
other,12,727.87
clothing,31,1826.16
clothing,11,700.27
bag,1,75.36
electronics,14,513.31
laptop,6,99.18
other,16,909.76
electronics,11,430.19
shoes,10,981.27
other,3,205.19
clothing,14,873.69
clothing,21,1223.43
phone,3,46.42
electronics,8,316.05
bag,1,65.17
other,29,1714.37
laptop,2,28.77
clothing,13,785.24
clothing,36,2064.12
electronics,1,44.1
laptop,2,28.75
perfume,3,223.54
appliances,15,1119.86
other,11,685.05
bag,6,534.6
other,15,951.34
appliances,2,133.55
other,35,2040.35
other,23,1357.19
electronics,13,472.25
other,22,1237.69
shoes,6,497.92
bag,1,69.74
electronics,10,411.94
laptop,6,94.13
other,19,1088.49
electronics,15,556.29
other,16,917.97
other,40,2399.16
other,26,1451.69
clothing,12,775.72
electronics,6,214.35
clothing,8,523.68
other,9,629.48
clothing,15,960.91
shoes,5,549.5
laptop,7,107.89
appliances,9,527.7
appliances,5,306.97
clothing,25,1483.28
other,13,787.46
appliances,20,1618.08
perfume,5,453.32
appliances,4,298.14
other,25,1422.61
other,3,204.65
other,36,2009.53
shoes,7,677.74
electronics,12,430.53
phone,3,50.21
perfume,3,266.26
electronics,8,295.61
other,5,339.49
bag,1,62.42
clothing,28,1569.76
other,10,697.61
books,3,124.3
bag,5,344.97
other,16,898.72
shoes,8,847.08
electronics,15,569.31
other,30,1739.59
other,5,347.13
bag,3,206.39
electronics,15,537.85
phone,2,29.46
shoes,6,637.26
shoes,10,1036.84
electronics,3,114.07
appliances,9,657.39
books,4,146.07
electronics,5,203.79
other,19,1102.98
clothing,38,2184.18
clothing,23,1313.64
clothing,33,1942.24
phone,2,30.22
other,38,2279.21
clothing,28,1665.48
perfume,5,384.65
clothing,4,277.33
phone,1,15.69
shoes,3,259.67
other,14,876.1
bag,4,268.94
clothing,24,1438.4
other,31,1787.39
car parts,5,452.36
clothing,16,898.27
clothing,36,2146.9
laptop,9,136.36
shoes,10,847.14
other,38,2275.3
clothing,15,958.22
clothing,20,1126.49
clothing,25,1437.26
other,1,66.99
electronics,13,456.67
shoes,1,87.74
perfume,3,260.93
appliances,18,1272.27
clothing,39,2219.61
clothing,14,897.61
clothing,18,1020.34
clothing,16,913.52
phone,2,28.19
other,13,801.48
clothing,33,1875.51
other,35,1972.47
other,39,2314.07
car parts,17,1377.73
perfume,4,348.6
phone,1,13.55
shoes,1,102.28
other,2,131.51
other,25,1491.67
clothing,18,1079.3
laptop,5,70.73
perfume,1,88.39
car parts,11,959.84
shoes,2,162.97
shoes,8,816.52
car parts,12,869.43
clothing,36,2093.05
other,25,1420.81
clothing,30,1762.8
other,6,413.46
appliances,16,1092.97
shoes,5,530.7
phone,3,42.39
other,24,1337.78
phone,2,29.8
other,34,2004.17
clothing,35,1996.96
shoes,5,466.96
clothing,11,695.66
other,24,1352.57
perfume,1,82.76
other,39,2338.09
electronics,8,341.14
clothing,14,842.13
shoes,10,960.73
clothing,11,714.5
clothing,15,927.86
electronics,10,394.39
phone,3,46.19
perfume,2,146.12
clothing,37,2216.53
laptop,2,33.34
other,8,558.85
clothing,9,616.33
shoes,1,100.45
other,18,1010.24
bag,3,182.34
appliances,12,924.05
other,31,1783.85
clothing,18,1060.4
clothing,30,1704.9
electronics,7,261.15
other,19,1070.43
other,36,2053.75
electronics,4,161.9
electronics,15,585.92
clothing,20,1136.87
other,26,1487.69
other,29,1695.59
laptop,8,108.58
appliances,16,983.58
shoes,7,662.58
other,17,942.55
other,26,1442.17
clothing,23,1355.57
clothing,33,1908.19
shoes,6,576.03
phone,1,14.64
electronics,5,186.27
other,21,1200.84
appliances,3,178.32
other,4,264.42
other,40,2258.76
electronics,8,334.46
electronics,10,424.38
electronics,8,352.21
car parts,17,1530.14
other,18,1075.8
clothing,1,65.23
other,36,2117.26
other,3,202.66
other,39,2279.85
clothing,35,2026.53
other,15,940.99
electronics,7,249.2
laptop,6,89.87
clothing,25,1488.59
phone,1,15.43
other,28,1652.48
clothing,3,200.66
clothing,6,400.55
other,4,265.29
clothing,35,2065.02
shoes,10,838.57
phone,1,14.71
clothing,2,133.51
perfume,1,85.93
appliances,17,1295.68
other,2,139.46
other,17,961.88
electronics,6,230.9
other,32,1873.71
other,9,619.25
shoes,6,513.86
clothing,26,1502.42
clothing,5,331.17
other,27,1535.48
electronics,15,530.28
other,30,1655.71
shoes,9,938.89
clothing,5,346.19
appliances,19,1198.07
perfume,2,180.63
shoes,8,735.95
shoes,2,190.19
shoes,6,609.08
other,26,1521.2
bag,5,422.72
other,16,959.71
shoes,4,391.57
phone,3,49.06
shoes,10,1005.36
other,35,1955.7
other,17,1013.98
clothing,35,1953.56
appliances,11,859.52
bag,4,356.72
appliances,4,298.43
electronics,12,453.27
electronics,2,83.86
laptop,8,121.87
clothing,28,1597.85
appliances,10,660.52
electronics,7,303.31
shoes,3,310.49
electronics,7,287.24
phone,3,40.94
appliances,10,811.28
clothing,34,1905.67
perfume,1,89.14
other,38,2257.45
other,28,1631.11
other,39,2206.54
perfume,1,94.08
clothing,1,65.55
clothing,32,1871.46
phone,3,43.35
laptop,7,117.08
perfume,2,171.11
phone,1,15.93
electronics,11,408.05
other,7,489.98
appliances,4,287.03
laptop,7,113.8
electronics,10,366.53
clothing,18,1069.77
perfume,4,296.69
clothing,20,1102.73
phone,3,49.29
other,12,776.6
clothing,7,466.55
other,28,1665.3
other,16,929.61
electronics,11,397.5
other,34,1943.34
clothing,13,811.48
shoes,7,642.86
clothing,16,918.33
shoes,2,211.19
bag,1,68.27
clothing,32,1856.46
other,39,2189.21
laptop,6,97.37
clothing,18,1002.04
perfume,1,94.32
clothing,19,1120.22
electronics,4,176.75
laptop,7,109.5
clothing,18,1060.67
other,39,2327.33
clothing,16,942.64
bag,5,396.63
clothing,38,2098.79
electronics,15,593.23
electronics,13,461.2
other,9,616.85
other,1,66.4
other,13,829.56
clothing,40,2387.67
clothing,31,1745.18
clothing,36,2154.91
clothing,22,1257.12
shoes,4,392.25
appliances,5,407.54
laptop,9,121.15
other,15,962.76
other,23,1345.08
other,29,1618.26
other,29,1618.94
clothing,23,1376.85
other,15,913.28
other,20,1125.99
electronics,2,76.86
other,7,472.93
clothing,25,1403.69
other,7,465.66
other,16,939.16
electronics,13,478.15
laptop,4,53.39
electronics,3,112.34
other,4,266.45
phone,1,14.07
other,7,489.02
clothing,17,956.32
phone,1,14.24
electronics,10,386.89
clothing,11,662.46
other,35,1999.65
books,3,118.93
electronics,15,578.33
other,29,1694.8
other,14,853.19
shoes,10,881.42
clothing,9,605.68
electronics,10,369.28
perfume,2,147.87
other,8,540.48
shoes,2,212.08
clothing,29,1645.7
other,16,894.99
electronics,13,499.19
other,30,1656.39
shoes,2,165.97
bag,2,138.97
clothing,6,405.58
other,12,726.99
books,1,40.11
phone,3,42.65
other,21,1217.44
electronics,1,41.22
clothing,18,1009.69
phone,1,13.94
other,14,874.26
other,19,1053.5
other,11,670.11
shoes,10,975.56
phone,2,32.88
electronics,5,181.9
clothing,1,69.77
electronics,8,304.29
electronics,3,107.21
appliances,15,964.53
other,33,1923.85
clothing,11,676.08
other,4,272.26
phone,3,46.28
appliances,15,922.34
appliances,11,719.82
shoes,2,203.48
clothing,14,845.78
clothing,24,1373.67
clothing,1,66.57
clothing,3,202.69
perfume,4,393.96
clothing,9,595.63
other,28,1610.6
electronics,8,284.53
appliances,11,874.34
other,24,1336.01
electronics,2,77.96
other,36,2025.06
shoes,8,873.04
shoes,4,321.16
other,27,1603.61
electronics,4,151.93
clothing,19,1091.39
phone,2,27.21
electronics,13,467.55
shoes,9,857.23
other,5,338.31
other,27,1496.33
shoes,6,655.17
clothing,21,1161.3
other,21,1164.34
books,1,46.05
phone,3,39.66
other,32,1800.64
other,25,1441.77
other,37,2155.84
other,38,2124.25
other,27,1544.13
clothing,15,955.92
shoes,8,714.5
shoes,3,303.94
clothing,26,1500.32
shoes,9,896.07
other,9,601.94
clothing,37,2080.77
clothing,9,601.84
other,17,980.95
other,31,1754.79
appliances,12,708.17
phone,1,15.11
other,9,606.2
clothing,26,1534.68
other,18,1078.46
clothing,10,694.27
appliances,10,643.01
clothing,12,770.03
electronics,8,354.82
clothing,5,327.16
clothing,32,1845.96
clothing,38,2117.81
electronics,2,76.51
clothing,13,800.93
other,10,669.38
other,13,806.31
electronics,3,106.28
electronics,6,224.33
clothing,20,1110.92
electronics,15,563.63
clothing,17,1014.15
clothing,28,1572.63
shoes,10,855.75
phone,1,16.32
electronics,15,579.45
electronics,9,395.69
appliances,10,793.67
laptop,8,122.04
other,40,2396.92
clothing,29,1715.09
electronics,5,198.97
other,28,1634.16
books,4,182.03
electronics,12,466.54
electronics,7,246.38
appliances,1,68.8
shoes,10,1051.87
electronics,4,163.36
electronics,9,352.7
clothing,23,1373.03
appliances,1,73.44
electronics,6,263.05
electronics,6,236.02
laptop,8,132.01
clothing,31,1719.93
laptop,8,106.27
other,10,684.57
clothing,10,688.22
other,11,693.95
other,20,1105.88
shoes,7,706.73
appliances,20,1404.12
shoes,8,789.56
bag,6,531.16
shoes,8,745.21
clothing,16,943.18
other,17,967.12
perfume,4,347.33
other,7,489.36
clothing,7,483.83
appliances,10,779.05
electronics,12,461.71
other,35,1975.55
clothing,25,1379.65
perfume,4,384.41
clothing,36,2098.04
other,34,2004.93
shoes,8,678.31
bag,5,438.98
bag,3,191.91
books,5,265.05
perfume,3,265.57
perfume,2,151.05
shoes,10,962.56
other,34,1932.62
bag,5,392.49
shoes,7,611.84
phone,1,13.91
shoes,5,417.41
clothing,36,2084.89
books,2,78.56
shoes,4,380.05
perfume,5,409.25
clothing,2,137.23
clothing,38,2245.17
shoes,5,528.15
other,38,2200.87
clothing,9,599.65
electronics,13,486.49
appliances,16,1030.93
bag,5,352.05
bag,2,162.78
electronics,10,361.12
electronics,1,44.49
clothing,11,709.78
clothing,2,138.01
clothing,14,872.1
clothing,24,1340.66
clothing,1,67.33
electronics,4,144.58
electronics,6,250.12
clothing,5,328.29
appliances,8,513.19
phone,2,28.34
electronics,11,414.37
clothing,5,338.59
other,1,67.91
electronics,3,121.01
clothing,32,1878.93
clothing,16,904.25
clothing,39,2189.32
appliances,16,958.22
clothing,8,557.43
clothing,23,1301.53
electronics,15,567.23
phone,1,16.24
clothing,30,1798.98
other,21,1243.85
other,37,2122.68
shoes,1,85.39
clothing,1,65.14
shoes,10,999.09
electronics,13,492.35
shoes,8,793.59
other,22,1299.66
phone,1,14.27
phone,1,15.43
appliances,10,708.36
electronics,5,178.46
car parts,19,1459.38
appliances,16,934.08
clothing,5,340.54
other,32,1836.19
other,40,2308.16
clothing,30,1687.09
books,1,40.74
perfume,5,459.86
other,9,609.76
other,35,2096.29
bag,1,63.74
phone,1,14.42
clothing,16,903.83
shoes,9,769.9
clothing,35,2032.52
appliances,7,543.67
other,37,2138.49
electronics,3,124.08
phone,1,16.17
clothing,1,67.85
clothing,39,2251.22
perfume,2,199.73
clothing,5,337.72
electronics,3,120.95
shoes,6,606.36
clothing,29,1729.7
other,24,1352.04
clothing,3,207.68
perfume,1,79.27
clothing,7,471.45
other,37,2049.15
other,19,1045.06
clothing,14,866.4
clothing,25,1461.62
other,2,134.08
clothing,6,408.26
other,33,1956.96
clothing,28,1678.65
books,4,211.72
laptop,10,147.52
other,9,606.94
bag,1,67.95
clothing,7,455.79
other,33,1946.38
other,17,974.39
laptop,8,134.37
other,2,133.72
clothing,3,203.75
electronics,5,201.56
clothing,22,1265.9
clothing,2,133.27
other,1,66.31
other,13,788.28
clothing,34,1948.48
other,5,340.31
clothing,22,1287.79
clothing,21,1184.82
laptop,2,28.04
electronics,9,369.22
other,36,1993.66
other,32,1790.31
other,15,903.11
laptop,10,140.66
other,29,1595.99
electronics,1,37.04
shoes,9,933.35
shoes,4,398.27
car parts,17,1267.65
other,19,1062.79
phone,2,32.22
appliances,8,566.04
other,1,70.0
clothing,11,686.98
other,30,1734.5
electronics,8,295.51
clothing,9,623.99
electronics,10,413.69
clothing,36,2127.8
appliances,5,295.51
clothing,7,481.64
clothing,11,666.68
clothing,13,815.09
other,28,1678.47
perfume,4,353.29
electronics,2,79.36
perfume,5,356.43
clothing,2,137.95
clothing,3,205.73
other,5,341.33
clothing,31,1840.42
electronics,14,529.78
other,31,1815.14
phone,3,46.96
clothing,4,268.78
shoes,5,545.15
electronics,13,500.21
perfume,5,398.11
other,33,1963.12
electronics,4,175.7
electronics,2,76.25
clothing,17,962.13
phone,2,28.52
shoes,10,950.34
clothing,20,1199.97
electronics,2,77.68
bag,5,367.08
books,5,201.86
clothing,4,270.89
appliances,4,251.54
car parts,11,994.78
phone,2,30.54
shoes,8,671.84
laptop,8,129.59
other,27,1550.21
appliances,19,1296.51
perfume,2,171.63
other,26,1431.24
shoes,2,188.98
other,37,2114.41
clothing,7,466.54
other,20,1171.5
other,31,1796.5
perfume,4,307.51
laptop,2,32.04
clothing,10,688.5
shoes,9,751.49
clothing,23,1374.7
bag,3,190.77
other,11,710.63
other,9,602.12
other,13,806.12
shoes,1,103.6
electronics,6,210.87
electronics,11,429.59
shoes,9,839.03
other,37,2208.87
electronics,13,508.4
clothing,33,1867.78
other,30,1738.49
bag,5,327.05
electronics,4,176.33
clothing,22,1263.26
shoes,1,80.59
clothing,17,980.85
clothing,40,2260.98
clothing,33,1964.88
other,28,1623.03
clothing,39,2145.12
laptop,6,90.94
laptop,6,97.17
electronics,5,213.1
clothing,30,1797.08
clothing,36,2041.61
clothing,26,1538.74
laptop,7,93.16
clothing,16,938.61
electronics,9,400.49
shoes,7,682.63
shoes,7,707.0
clothing,10,678.7
other,22,1263.63
books,2,81.45
phone,2,29.56
perfume,4,369.85
electronics,1,39.06
perfume,4,327.68
other,16,932.11
other,4,272.69
clothing,9,592.94
clothing,26,1550.1
shoes,5,402.37
perfume,3,244.13
clothing,27,1564.34
clothing,11,677.01
laptop,10,139.03
electronics,3,112.52
perfume,2,185.3
other,3,204.17
other,18,1054.8
other,8,546.82
shoes,5,419.78
clothing,19,1121.24
appliances,3,237.07
clothing,30,1767.69
other,37,2171.74
other,37,2198.3
other,19,1121.1
clothing,6,397.31
electronics,9,387.36
shoes,3,287.24
perfume,3,281.24
other,33,1956.64
clothing,24,1436.4
clothing,40,2391.29
clothing,27,1595.29
other,32,1761.35
electronics,3,115.71
appliances,13,869.43
other,38,2106.94
electronics,9,355.37
car parts,8,723.88
other,14,881.94
other,40,2277.2
electronics,15,553.94
other,37,2111.61
phone,2,30.48
clothing,1,68.13
clothing,21,1248.5
phone,2,32.35
other,5,334.55
laptop,5,78.47
perfume,4,378.6
perfume,2,186.77
appliances,8,611.43
clothing,30,1756.35
phone,3,47.74
clothing,21,1255.02
shoes,2,172.17
clothing,33,1971.14
clothing,17,973.79
other,20,1174.59
appliances,8,634.01
shoes,9,808.63
electronics,14,533.81
books,2,84.39
other,4,272.43
books,1,42.67
appliances,14,1081.85
clothing,27,1531.7
shoes,10,865.9
other,2,133.33
other,39,2247.1
electronics,4,149.16
shoes,5,466.66
electronics,15,595.8
phone,1,16.63
electronics,8,300.41
electronics,12,434.26
electronics,7,291.46
other,28,1597.16
clothing,18,1050.07
other,23,1313.35
electronics,2,87.53
clothing,11,713.81
other,9,609.28
shoes,4,434.63
clothing,3,206.43
clothing,17,949.6
laptop,4,64.26
appliances,16,1250.45
clothing,40,2393.75
electronics,13,519.25
car parts,19,1633.48
bag,6,527.06
clothing,12,725.29
clothing,26,1472.64
perfume,3,276.35
shoes,10,1006.11
electronics,3,132.84
other,30,1767.46
electronics,13,502.16
other,39,2250.3
phone,2,32.34
electronics,5,209.73
clothing,4,278.54
electronics,5,195.63
clothing,18,1054.58
clothing,26,1556.39
clothing,31,1853.45
clothing,32,1804.91
clothing,35,1992.38
appliances,3,192.39
shoes,6,650.96
electronics,3,133.97
electronics,15,598.32
phone,3,47.61
electronics,14,524.28
electronics,8,319.66
books,4,204.52
shoes,4,343.43
perfume,4,357.83
shoes,10,974.98
electronics,10,408.33
clothing,22,1283.61
other,31,1793.56
electronics,11,412.96
phone,3,43.66
electronics,14,524.72
clothing,29,1736.4
other,31,1796.46
other,7,467.59
clothing,38,2098.19
clothing,18,1075.77
shoes,9,928.12
clothing,1,69.29
laptop,5,76.77
electronics,4,168.88
other,28,1609.75
shoes,3,274.59
electronics,13,461.56
electronics,7,290.18
electronics,7,264.94
other,1,66.74
perfume,4,292.28
clothing,20,1146.14
shoes,7,741.98
clothing,32,1898.93
other,6,396.86
laptop,3,50.07
clothing,33,1928.73
other,25,1427.23
clothing,9,603.92
other,19,1086.36
appliances,17,1177.32
clothing,9,627.72
perfume,3,274.03
electronics,1,36.12
electronics,13,459.16
electronics,4,153.74
other,24,1420.54
clothing,11,704.84
phone,3,44.45
clothing,30,1780.42
laptop,7,105.33
clothing,29,1734.87
shoes,7,612.31
appliances,12,829.03
laptop,7,115.04
other,15,971.16
other,17,1015.78
electronics,12,445.51
laptop,7,105.74
shoes,3,276.59
other,11,667.2
clothing,22,1215.27
appliances,18,1290.7
phone,2,28.01
other,38,2183.15
phone,1,14.23
clothing,32,1914.25
phone,1,16.61
perfume,4,339.93
electronics,11,413.86
appliances,20,1394.31
other,28,1588.98
other,11,672.76
clothing,40,2259.45
other,17,1005.58
shoes,10,877.24
bag,5,306.41
electronics,3,133.08
clothing,15,966.04
shoes,6,501.8
other,29,1651.97
clothing,36,2084.96
other,6,405.74
other,6,409.74
bag,3,226.61
clothing,37,2077.01
shoes,8,827.6
perfume,2,141.99
phone,3,48.46
other,13,781.39
shoes,10,978.58
perfume,4,336.78
shoes,6,579.04
clothing,19,1135.8
other,20,1167.71
clothing,28,1605.82
shoes,1,102.23
other,33,1974.59
other,2,131.14
other,16,946.15
clothing,27,1497.87
clothing,34,2023.2
electronics,9,391.64
other,29,1637.83
clothing,12,729.03
shoes,6,608.69
car parts,9,674.49
shoes,9,720.44
clothing,7,473.84
shoes,10,1027.83
clothing,6,398.82
phone,2,26.77
clothing,16,912.7
clothing,15,933.17
clothing,24,1400.46
other,6,411.17
electronics,5,214.46
clothing,28,1611.38
clothing,12,740.54
shoes,10,1052.31
appliances,3,217.45
clothing,36,2023.15
electronics,12,429.58
clothing,5,338.24
clothing,16,957.93
appliances,16,1205.33
shoes,7,658.37
other,30,1671.73
laptop,9,147.98
clothing,27,1589.54
other,30,1752.3
other,23,1327.58
other,22,1317.81
electronics,1,37.81
clothing,33,1898.47
clothing,22,1291.68
phone,3,49.04
other,23,1348.56
laptop,3,46.62
clothing,4,265.77
clothing,40,2359.84
clothing,21,1198.64
other,16,896.84
phone,3,40.53
electronics,13,477.97
clothing,16,881.14
clothing,6,407.83
clothing,5,335.79
other,34,1962.62
other,2,136.48
other,10,669.91
other,2,131.6
other,28,1563.82
clothing,29,1667.3
other,7,468.69
other,8,522.83
shoes,5,496.05
other,33,1871.32
other,11,673.27
clothing,27,1568.45
bag,5,410.73
books,3,119.1
shoes,8,791.85
shoes,10,926.31
other,4,272.9
clothing,19,1063.04
clothing,37,2156.03
other,31,1788.14
appliances,12,915.43
clothing,3,200.26
clothing,24,1330.87
electronics,4,166.22
other,8,537.38
clothing,35,2024.16
clothing,17,1015.61
electronics,13,482.95
electronics,15,529.58
clothing,38,2137.84
bag,3,247.69
phone,2,26.92
bag,4,275.5
shoes,6,480.56
electronics,2,79.81
shoes,10,836.09
other,26,1471.81
shoes,5,511.89
car parts,16,1185.26
other,21,1184.53
clothing,38,2208.69
clothing,17,949.09
clothing,24,1420.52
clothing,10,661.78
books,5,219.59
other,35,1963.75
other,17,952.1
other,1,66.2
laptop,10,139.16
electronics,13,487.41
other,23,1270.95
laptop,3,47.7
perfume,3,290.38
other,3,203.74
shoes,10,1064.27
shoes,4,360.83
other,10,650.59
laptop,7,111.19
appliances,5,375.39
appliances,1,64.17
clothing,20,1118.79
shoes,8,699.15
other,3,198.42
phone,2,29.02
clothing,28,1667.82
clothing,16,943.77
clothing,7,473.75
clothing,20,1130.08
clothing,32,1774.76
electronics,3,117.46
phone,3,49.0
clothing,18,994.82
other,21,1168.26
phone,2,33.57
other,12,721.96
shoes,4,419.2
perfume,5,499.21
laptop,9,146.76
shoes,9,836.07
other,6,411.14
bag,6,483.43
clothing,26,1443.52
electronics,9,321.19
clothing,23,1325.45
shoes,2,184.31
shoes,6,518.22
phone,3,44.51
other,27,1586.04
other,38,2279.49
perfume,1,82.77
electronics,7,309.16
appliances,8,540.54
other,27,1554.58
electronics,6,234.59
electronics,6,234.45
other,27,1598.91
clothing,5,335.74
clothing,38,2097.3
other,13,790.43
clothing,17,997.08
appliances,3,195.18
electronics,6,214.64
other,26,1538.49
clothing,9,588.91
clothing,10,679.99
electronics,7,249.62
appliances,15,1218.55
phone,2,32.33
electronics,13,498.37
shoes,7,769.65
electronics,9,371.24
other,31,1785.96
electronics,14,552.52
electronics,10,373.11
car parts,9,685.35
clothing,28,1679.98
appliances,2,155.96
other,32,1866.42
electronics,5,181.4
shoes,7,663.54
electronics,14,551.47
books,2,91.08
laptop,3,49.82
other,9,596.69
clothing,8,528.64
clothing,19,1134.42
other,1,67.34
clothing,25,1409.43
clothing,7,465.54
laptop,3,47.7
electronics,9,325.47
perfume,2,160.88
other,2,139.03
phone,2,28.4
shoes,4,427.39
phone,1,14.03
other,10,690.23
clothing,1,67.97
other,23,1343.46
other,14,899.5
electronics,6,252.28
other,24,1361.16
other,19,1094.51
clothing,39,2254.07
electronics,13,514.35
clothing,20,1138.46
perfume,1,73.63
clothing,11,705.58
other,2,135.92
clothing,9,623.5
other,34,1878.67
clothing,29,1615.17
other,25,1396.54
clothing,21,1197.61
clothing,15,971.89
laptop,8,126.15
clothing,36,2097.67
electronics,13,461.33
clothing,16,932.22
phone,3,42.38
clothing,28,1621.85
perfume,5,386.16
other,27,1568.8
bag,6,528.26
clothing,22,1221.06
clothing,5,325.58
shoes,2,168.92
shoes,3,312.66
electronics,2,79.09
other,39,2188.77
clothing,14,901.64
electronics,7,291.53
other,15,937.99
other,40,2323.18
other,12,741.78
electronics,11,428.52
clothing,27,1535.45
bag,3,193.82
electronics,5,190.1
other,13,843.2
clothing,32,1821.7
electronics,12,476.92
